tempo,last_lap_ms,current_lap_ms,setor1_ms,setor2_ms,setor3_ms,delta_carinfront_ms,delta_leader_ms,lap_distance,total_distance,delta_safetycar,grid_position,car_position,num_current_lap,pit_status,num_pitstops,num_setor,current_lap_invalid,penalties,total_warnings,corner_cutting_warning,num_unserverdDT,num_unserverdSG,driver_status,result_status,pitlane_timer_active,pitlane_time_inlane_ms,pitstop_time_ms,pitstop_shouldserve_pen,fastest_speed,num_fastlap
48.543,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
48.572,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
48.633,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
48.692,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
48.723,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
48.783,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
48.844,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
48.873,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
48.934,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
48.994,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
49.024,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
49.082,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
49.139,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
49.198,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
49.227,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
49.285,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
49.342,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
49.4,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
49.429,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
49.486,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
49.543,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
49.6,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
49.628,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
49.685,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
49.742,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
49.799,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
49.828,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
49.886,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
49.942,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
49.999,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
50.029,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
50.088,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
50.146,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
50.175,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
50.234,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
50.292,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
50.349,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
50.378,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
50.436,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
50.493,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
50.55,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
50.577,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
50.635,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
50.691,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
50.748,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
50.776,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
50.834,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
50.892,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
50.952,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
50.98,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
51.039,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
51.098,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
51.127,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
51.185,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
51.242,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
51.3,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
51.329,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
54.72,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
114.799,0,0,0,0,0,0,0,"(136.28515625,)","(136.28515625,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
114.849,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
114.936,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
114.951,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
115.028,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
115.064,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
115.102,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
115.178,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
115.215,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
115.255,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
115.332,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
115.371,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
115.408,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
115.448,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
115.53,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
115.57,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
115.612,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
115.657,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
115.74,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
115.78,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
115.824,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
115.867,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
115.911,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
115.954,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
116.043,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
116.084,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
116.129,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
116.169,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
116.213,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
116.256,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
116.3,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
116.386,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
116.429,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
116.474,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
116.516,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
116.56,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
116.604,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
116.691,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
116.734,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
116.777,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
116.822,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
116.865,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
116.911,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
116.953,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
117.042,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
117.083,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
117.126,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
117.17,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
117.213,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
117.259,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
117.3,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
117.383,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
117.426,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
117.469,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
117.511,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
117.553,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
117.638,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
117.68,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
117.722,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
117.765,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
117.808,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
117.849,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
117.934,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
117.977,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
118.02,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
118.061,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
118.103,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
118.186,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
118.229,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
118.27,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
118.311,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
118.353,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
118.436,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
118.477,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
118.528,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
118.568,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
118.608,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
118.65,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
118.728,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
118.765,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
118.802,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
118.877,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
118.914,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
118.951,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
119.024,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
119.06,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
119.133,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
119.17,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
119.205,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
119.276,0,0,0,0,0,0,0,"(-4158.1279296875,)","(-4158.1279296875,)","(-0.0,)",0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,255
